2019.05.29,10:00,1339.820,1345.130,1333.720,1339.180,910
2019.05.29,11:00,1340.630,1342.270,1329.220,1336.920,1381
2019.05.29,12:00,1336.910,1338.290,1329.710,1329.860,651
2019.05.29,13:00,1329.750,1336.260,1326.160,1330.070,608
2019.05.29,14:00,1330.110,1336.740,1329.720,1332.920,377
2019.05.29,15:00,1332.910,1338.160,1331.540,1331.920,944
2019.05.29,16:00,1331.930,1344.670,1331.930,1340.090,929
2019.05.29,17:00,1342.960,1345.140,1337.810,1341.570,435
2019.05.29,18:00,1341.570,1343.990,1336.600,1339.110,864
2019.05.29,19:00,1338.940,1343.770,1338.530,1339.820,350
2019.05.29,20:00,1339.800,1345.460,1337.770,1343.360,607
2019.05.29,21:00,1343.340,1345.580,1341.070,1343.780,1072
2019.05.29,22:00,1343.340,1345.700,1341.260,1343.420,1039
2019.05.29,23:00,1343.410,1344.360,1341.130,1344.100,844
2019.05.30,00:00,1344.090,1344.090,1342.960,1343.510,163
2019.05.30,02:00,1350.430,1350.430,1344.270,1344.270,23
2019.05.30,03:00,1344.600,1345.100,1342.710,1343.950,365
2019.05.30,04:00,1344.030,1344.920,1343.890,1343.890,152
2019.05.30,05:00,1343.880,1351.160,1342.820,1347.160,137
2019.05.30,07:00,1340.290,1341.680,1330.200,1333.230,382
2019.05.30,08:00,1333.240,1334.520,1333.010,1333.970,150
2019.05.30,09:00,1333.960,1334.870,1331.850,1334.760,546
2019.05.30,10:00,1334.790,1341.230,1333.940,1337.720,631
2019.05.30,11:00,1337.690,1340.170,1330.070,1331.720,577
2019.05.30,12:00,1331.100,1342.940,1326.780,1339.170,898
2019.05.30,13:00,1339.080,1340.160,1337.270,1340.130,274
2019.05.30,14:00,1340.140,1341.270,1335.970,1336.250,369
2019.05.30,15:00,1336.240,1339.520,1336.240,1338.290,341
2019.05.30,16:00,1338.220,1342.600,1335.100,1342.290,647
2019.05.30,17:00,1342.340,1376.210,1338.850,1366.020,2470
2019.05.30,18:00,1366.120,1373.040,1363.500,1366.840,2386
2019.05.30,19:00,1366.790,1372.410,1361.330,1361.910,1552
2019.05.30,20:00,1361.910,1367.980,1357.130,1367.750,1398
2019.05.30,21:00,1367.750,1369.870,1365.290,1365.290,885
2019.05.30,22:00,1365.120,1365.910,1362.730,1363.860,264
2019.05.30,23:00,1363.860,1364.730,1361.530,1361.720,172
2019.05.31,00:00,1361.720,1364.770,1361.470,1363.760,150
2019.05.31,02:00,1364.840,1365.160,1361.410,1361.460,95
2019.05.31,03:00,1361.300,1361.940,1356.560,1356.720,689
2019.05.31,04:00,1357.460,1361.420,1357.460,1359.240,778
2019.05.31,05:00,1359.210,1362.900,1358.860,1362.040,850
2019.05.31,06:00,1362.050,1362.090,1357.130,1361.170,223
2019.05.31,07:00,1361.180,1362.360,1357.660,1361.910,380
2019.05.31,08:00,1361.920,1367.670,1361.920,1363.150,432
2019.05.31,09:00,1363.130,1363.460,1362.430,1362.850,456
2019.05.31,10:00,1364.960,1368.500,1362.320,1362.870,343
2019.05.31,11:00,1362.870,1363.200,1357.870,1362.900,553
2019.05.31,12:00,1363.000,1367.460,1359.050,1360.690,542
2019.05.31,13:00,1360.690,1364.490,1359.760,1361.570,459
2019.05.31,14:00,1361.570,1366.630,1361.370,1362.770,506
2019.05.31,15:00,1362.820,1366.470,1362.670,1365.490,652
2019.05.31,16:00,1365.160,1368.180,1363.930,1363.930,455
2019.05.31,17:00,1363.930,1365.870,1325.280,1349.320,1409
2019.05.31,18:00,1349.520,1352.800,1336.530,1336.780,1444
2019.05.31,19:00,1336.780,1342.300,1330.840,1333.140,1934
2019.05.31,20:00,1333.230,1337.460,1332.450,1335.350,1905
2019.05.31,21:00,1335.340,1335.440,1333.610,1334.370,1515
2019.05.31,22:00,1334.280,1334.560,1316.880,1322.340,1789
2019.05.31,23:00,1322.270,1324.910,1320.020,1322.490,1036
2019.06.01,00:00,1322.500,1326.240,1318.980,1320.030,454
2019.06.03,02:00,1327.860,1327.860,1323.340,1323.520,404
2019.06.03,03:00,1323.530,1323.940,1322.580,1323.350,237
2019.06.03,04:00,1323.520,1335.500,1322.300,1334.400,670
2019.06.03,05:00,1334.410,1347.170,1334.380,1346.700,710
2019.06.03,06:00,1347.940,1347.940,1343.310,1345.970,508
2019.06.03,07:00,1346.590,1346.770,1342.680,1346.370,623
2019.06.03,08:00,1346.240,1346.240,1343.810,1343.950,177
2019.06.03,09:00,1343.940,1344.920,1343.260,1343.590,609
2019.06.03,10:00,1343.270,1343.620,1335.360,1335.610,841
2019.06.03,11:00,1335.630,1341.010,1333.600,1338.560,881
2019.06.03,12:00,1338.580,1340.610,1330.980,1334.450,1011
2019.06.03,13:00,1335.280,1339.470,1335.250,1338.250,806
2019.06.03,14:00,1338.320,1344.550,1337.340,1340.090,915
2019.06.03,15:00,1340.120,1341.960,1338.430,1339.230,733
2019.06.03,16:00,1339.240,1340.670,1336.050,1337.350,1041
2019.06.03,17:00,1337.460,1340.820,1307.710,1322.590,1431
2019.06.03,18:00,1322.240,1327.830,1316.510,1319.640,990
2019.06.03,19:00,1320.410,1324.190,1310.810,1312.290,492
2019.06.03,20:00,1311.370,1317.130,1310.360,1316.280,344
2019.06.03,21:00,1316.480,1317.900,1311.960,1316.560,240
2019.06.03,22:00,1316.120,1322.240,1315.870,1319.030,185
2019.06.03,23:00,1319.000,1321.170,1318.210,1320.860,169
2019.06.04,00:00,1320.860,1324.380,1320.620,1323.260,77
2019.06.04,10:00,1318.980,1319.450,1310.820,1312.580,159
2019.06.04,11:00,1312.440,1328.350,1312.150,1323.030,253
2019.06.04,12:00,1323.020,1326.980,1319.810,1324.820,354
2019.06.04,13:00,1324.960,1328.340,1321.010,1325.050,582
2019.06.04,14:00,1325.300,1325.300,1321.130,1323.600,460
2019.06.04,15:00,1323.640,1350.460,1322.880,1343.030,797
2019.06.04,16:00,1343.610,1346.510,1335.280,1346.420,1465
2019.06.04,17:00,1346.430,1352.440,1340.280,1345.240,1736
2019.06.04,18:00,1345.440,1352.870,1336.940,1339.240,1775
2019.06.04,19:00,1339.250,1344.970,1337.640,1338.360,1019
2019.06.04,20:00,1338.090,1347.220,1338.070,1342.250,798
2019.06.04,21:00,1342.790,1344.340,1342.490,1343.310,529
2019.06.04,22:00,1343.360,1344.360,1343.050,1343.700,884
2019.06.04,23:00,1343.790,1344.190,1342.980,1343.910,426
2019.06.05,00:00,1343.160,1344.680,1343.010,1343.010,414
2019.06.05,02:00,1340.260,1347.880,1340.260,1344.100,255
2019.06.05,03:00,1344.190,1345.510,1343.950,1345.380,125
2019.06.05,04:00,1345.390,1345.770,1341.240,1341.240,479
2019.06.05,05:00,1341.260,1342.490,1339.540,1340.540,518
2019.06.05,06:00,1340.520,1341.160,1338.510,1338.860,354
2019.06.05,07:00,1338.990,1340.640,1338.900,1339.540,350
2019.06.05,08:00,1339.530,1341.040,1338.920,1338.920,230
2019.06.05,09:00,1338.910,1340.060,1338.310,1338.590,352
2019.06.05,10:00,1338.580,1341.090,1335.550,1337.890,684
2019.06.05,11:00,1337.840,1347.470,1337.530,1345.440,729
2019.06.05,12:00,1345.470,1346.510,1328.060,1333.420,659
2019.06.05,13:00,1333.440,1337.530,1333.180,1336.310,464
2019.06.05,14:00,1336.440,1339.140,1333.200,1335.450,737
2019.06.05,15:00,1335.600,1341.710,1334.250,1338.620,713
2019.06.05,16:00,1338.630,1342.310,1335.610,1341.060,1339
2019.06.05,17:00,1341.100,1347.670,1338.980,1342.810,1772
2019.06.05,18:00,1342.610,1344.620,1324.940,1328.910,2254
2019.06.05,19:00,1328.860,1329.630,1316.770,1323.640,1886
2019.06.05,20:00,1323.540,1333.760,1315.330,1331.400,1442
2019.06.05,21:00,1331.330,1331.860,1324.550,1324.550,568
2019.06.05,22:00,1323.820,1329.800,1323.530,1327.130,722
2019.06.05,23:00,1327.140,1327.830,1322.840,1324.460,983
2019.06.06,00:00,1324.480,1330.510,1323.430,1325.390,275
2019.06.06,02:00,1324.550,1330.710,1324.550,1327.990,232
2019.06.06,03:00,1327.980,1330.890,1327.910,1330.860,268
2019.06.06,04:00,1330.900,1335.330,1330.090,1332.270,288
2019.06.06,05:00,1332.290,1335.180,1332.250,1333.330,338
2019.06.06,06:00,1333.340,1337.620,1333.250,1336.890,236
2019.06.06,07:00,1336.910,1338.580,1336.870,1338.490,119
2019.06.06,08:00,1338.480,1339.990,1338.060,1338.340,213
2019.06.06,09:00,1338.360,1338.550,1336.920,1336.960,420
2019.06.06,10:00,1336.960,1337.350,1333.980,1336.090,794
2019.06.06,11:00,1336.110,1338.040,1330.700,1332.990,477
2019.06.06,12:00,1332.730,1335.570,1327.620,1328.940,200
2019.06.06,13:00,1328.400,1336.020,1328.400,1336.020,177
2019.06.06,14:00,1335.600,1337.080,1331.700,1336.030,251
2019.06.06,15:00,1336.390,1338.380,1329.420,1331.420,312
2019.06.06,16:00,1331.320,1334.660,1328.620,1329.710,339
2019.06.06,17:00,1329.690,1342.420,1329.090,1339.790,435
2019.06.06,18:00,1339.390,1348.620,1338.040,1342.650,500
2019.06.06,19:00,1342.630,1343.980,1334.550,1338.210,365
2019.06.06,20:00,1337.540,1350.080,1336.030,1348.830,314
2019.06.06,21:00,1348.940,1351.040,1339.050,1342.600,294
2019.06.06,22:00,1342.320,1345.400,1341.140,1343.590,95
2019.06.06,23:00,1343.930,1346.250,1342.840,1344.160,108
2019.06.07,00:00,1344.820,1345.490,1343.500,1344.460,30
2019.06.07,02:00,1344.290,1352.510,1344.290,1348.750,121
2019.06.07,03:00,1348.700,1349.410,1347.850,1347.890,164
2019.06.07,04:00,1347.860,1348.730,1346.640,1347.770,477
2019.06.07,05:00,1347.790,1350.920,1347.750,1350.850,226
2019.06.07,10:00,1346.830,1346.830,1342.300,1343.540,112
2019.06.07,11:00,1343.330,1350.660,1343.330,1348.940,219
2019.06.07,12:00,1348.980,1349.070,1339.860,1342.590,159
2019.06.07,13:00,1342.730,1345.530,1341.810,1341.810,156
2019.06.07,14:00,1342.030,1344.620,1342.020,1343.530,117
2019.06.07,15:00,1343.290,1347.970,1343.040,1347.250,272
2019.06.07,16:00,1347.250,1352.520,1344.620,1352.520,794
2019.06.07,17:00,1352.530,1359.600,1351.220,1357.610,1795
2019.06.07,18:00,1357.610,1372.220,1357.610,1368.550,1981
2019.06.07,19:00,1368.080,1371.660,1360.140,1363.550,891
2019.06.07,20:00,1363.560,1366.450,1354.520,1358.960,1270
2019.06.07,21:00,1358.830,1360.560,1356.820,1359.600,1080
2019.06.07,22:00,1359.620,1360.080,1354.880,1355.160,776
2019.06.07,23:00,1355.210,1359.000,1354.950,1358.390,468
2019.06.08,00:00,1358.350,1358.350,1350.230,1350.230,339
2019.06.10,02:00,1356.990,1362.150,1356.990,1359.050,250
2019.06.10,03:00,1359.160,1360.510,1358.520,1359.600,573
2019.06.10,04:00,1359.620,1360.370,1359.620,1360.140,305
2019.06.10,05:00,1360.110,1360.110,1351.160,1356.640,840
2019.06.10,06:00,1356.600,1358.440,1356.470,1357.690,540
2019.06.10,07:00,1358.410,1358.790,1355.400,1355.600,384
2019.06.10,08:00,1355.610,1356.030,1350.480,1355.090,268
2019.06.10,09:00,1355.080,1355.080,1352.420,1353.550,281
2019.06.10,10:00,1353.460,1354.760,1352.190,1352.190,742
2019.06.10,11:00,1352.730,1355.090,1350.830,1350.990,434
